#time	X	Y	Z
0.000000	0.999917	-0.012880	0.000000	 
0.001000	0.999668	-0.025758	0.000000	 
0.002000	0.999254	-0.038632	0.000000	 
0.003001	0.998673	-0.051499	0.000000	 
0.004001	0.997927	-0.064358	0.000000	 
0.005001	0.997015	-0.077206	0.000000	 
0.006001	0.995938	-0.090042	0.000000	 
0.007001	0.994696	-0.102862	0.000000	 
0.008002	0.993288	-0.115665	0.000000	 
0.009002	0.991716	-0.128449	0.000000	 
0.010002	0.989979	-0.141212	0.000000	 
0.011002	0.988078	-0.153952	0.000000	 
0.012002	0.986013	-0.166665	0.000000	 
0.013003	0.983785	-0.179352	0.000000	 
0.014003	0.981393	-0.192008	0.000000	 
0.015003	0.978839	-0.204633	0.000000	 
0.016003	0.976122	-0.217223	0.000000	 
0.017003	0.973243	-0.229778	0.000000	 
0.018004	0.970203	-0.242294	0.000000	 
0.019004	0.967001	-0.254771	0.000000	 
0.020004	0.963640	-0.267205	0.000000	 
0.021004	0.960118	-0.279594	0.000000	 
0.022004	0.956437	-0.291938	0.000000	 
0.023005	0.952598	-0.304233	0.000000	 
0.024005	0.948600	-0.316477	0.000000	 
0.025005	0.944445	-0.328669	0.000000	 
0.026005	0.940134	-0.340806	0.000000	 
0.027005	0.935666	-0.352887	0.000000	 
0.028006	0.931043	-0.364909	0.000000	 
0.029006	0.926266	-0.376871	0.000000	 
0.030006	0.921335	-0.388770	0.000000	 
0.031006	0.916251	-0.400605	0.000000	 
0.032006	0.911015	-0.412373	0.000000	 
0.033007	0.905628	-0.424073	0.000000	 
0.034007	0.900091	-0.435702	0.000000	 
0.035007	0.894404	-0.447260	0.000000	 
0.036007	0.888569	-0.458743	0.000000	 
0.037007	0.882587	-0.470149	0.000000	 
0.038008	0.876458	-0.481478	0.000000	 
0.039008	0.870184	-0.492727	0.000000	 
0.040008	0.863765	-0.503895	0.000000	 
0.041008	0.857203	-0.514978	0.000000	 
0.042008	0.850499	-0.525976	0.000000	 
0.043009	0.843654	-0.536887	0.000000	 
0.044009	0.836669	-0.547709	0.000000	 
0.045009	0.829545	-0.558440	0.000000	 
0.046009	0.822283	-0.569079	0.000000	 
0.047009	0.814885	-0.579623	0.000000	 
0.048010	0.807352	-0.590070	0.000000	 
0.049010	0.799685	-0.600420	0.000000	 
0.050010	0.791885	-0.610670	0.000000	 
0.051010	0.783954	-0.620819	0.000000	 
0.052010	0.775892	-0.630865	0.000000	 
0.053011	0.767702	-0.640807	0.000000	 
0.054011	0.759385	-0.650642	0.000000	 
0.055011	0.750942	-0.660369	0.000000	 
0.056011	0.742374	-0.669986	0.000000	 
0.057011	0.733682	-0.679493	0.000000	 
0.058012	0.724870	-0.688886	0.000000	 
0.059012	0.715936	-0.698165	0.000000	 
0.060012	0.706885	-0.707329	0.000000	 
0.061012	0.697715	-0.716375	0.000000	 
0.062012	0.688431	-0.725302	0.000000	 
0.063013	0.679031	-0.734109	0.000000	 
0.064013	0.669520	-0.742794	0.000000	 
0.065013	0.659897	-0.751356	0.000000	 
0.066013	0.650164	-0.759794	0.000000	 
0.067013	0.640324	-0.768105	0.000000	 
0.068014	0.630378	-0.776289	0.000000	 
0.069014	0.620327	-0.784343	0.000000	 
0.070014	0.610173	-0.792268	0.000000	 
0.071014	0.599918	-0.800062	0.000000	 
0.072014	0.589563	-0.807722	0.000000	 
0.073015	0.579110	-0.815249	0.000000	 
0.074015	0.568562	-0.822641	0.000000	 
0.075015	0.557919	-0.829895	0.000000	 
0.076015	0.547183	-0.837013	0.000000	 
0.077015	0.536357	-0.843991	0.000000	 
0.078016	0.525442	-0.850829	0.000000	 
0.079016	0.514440	-0.857527	0.000000	 
0.080016	0.503352	-0.864082	0.000000	 
0.081016	0.492180	-0.870493	0.000000	 
0.082016	0.480928	-0.876760	0.000000	 
0.083017	0.469595	-0.882882	0.000000	 
0.084017	0.458184	-0.888857	0.000000	 
0.085017	0.446698	-0.894685	0.000000	 
0.086017	0.435137	-0.900364	0.000000	 
0.087017	0.423504	-0.905894	0.000000	 
0.088018	0.411801	-0.911274	0.000000	 
0.089018	0.400029	-0.916502	0.000000	 
0.090018	0.388191	-0.921579	0.000000	 
0.091018	0.376289	-0.926502	0.000000	 
0.092018	0.364324	-0.931272	0.000000	 
0.093019	0.352299	-0.935887	0.000000	 
0.094019	0.340215	-0.940348	0.000000	 
0.095019	0.328075	-0.944652	0.000000	 
0.096019	0.315881	-0.948799	0.000000	 
0.097019	0.303634	-0.952789	0.000000	 
0.098020	0.291337	-0.956621	0.000000	 
0.099020	0.278991	-0.960294	0.000000	 
0.100020	0.266599	-0.963807	0.000000	 
0.101020	0.254163	-0.967161	0.000000	 
0.102020	0.241685	-0.970355	0.000000	 
0.103021	0.229166	-0.973387	0.000000	 
0.104021	0.216610	-0.976258	0.000000	 
0.105021	0.204018	-0.978967	0.000000	 
0.106021	0.191391	-0.981514	0.000000	 
0.107021	0.178734	-0.983898	0.000000	 
0.108022	0.166046	-0.986118	0.000000	 
0.109022	0.153331	-0.988175	0.000000	 
0.110022	0.140590	-0.990068	0.000000	 
0.111022	0.127826	-0.991797	0.000000	 
0.112022	0.115041	-0.993361	0.000000	 
0.113023	0.102237	-0.994760	0.000000	 
0.114023	0.089416	-0.995994	0.000000	 
0.115023	0.076580	-0.997063	0.000000	 
0.116023	0.063731	-0.997967	0.000000	 
0.117023	0.050872	-0.998705	0.000000	 
0.118024	0.038004	-0.999278	0.000000	 
0.119024	0.025130	-0.999684	0.000000	 
0.120024	0.012252	-0.999925	0.000000	 
0.121024	-0.000628	-1.000000	0.000000	 
0.122024	-0.013508	-0.999909	0.000000	 
0.123025	-0.026386	-0.999652	0.000000	 
0.124025	-0.039260	-0.999229	0.000000	 
0.125025	-0.052127	-0.998640	0.000000	 
0.126025	-0.064985	-0.997886	0.000000	 
0.127025	-0.077833	-0.996966	0.000000	 
0.128026	-0.090667	-0.995881	0.000000	 
